repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
Gillespie59/eslint-plugin-angular,f3656344c1f203c001b16c80d627fa20ccf541a9,fcac3e744d6ab209343e8962814e13be8d68230e,1,1455567996,4,0,0,0,0,0,0,0,0,0,0,0,0,1245,1249,1249,1245,1249,1245,0,0,2,1,0,0,21,3,0,0,36,1
Gillespie59/eslint-plugin-angular,fcac3e744d6ab209343e8962814e13be8d68230e,273171b935d3188ac4275559ea50ac2f7355f030,1,1455564151,1,0,0,0,1,0,0,0,0,0,0,0,0,1244,1246,1245,1245,1245,1244,0,0,1,1,0,0,1,1,1,1,2,2
Gillespie59/eslint-plugin-angular,273171b935d3188ac4275559ea50ac2f7355f030,438c39449a8c891b7fedeeb84409a0e5ce5a9b2e,1,1453545455,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1245,1245,1245,1245,1245,0,0,1,0,0,0,19,0,0,0,19,0
Gillespie59/eslint-plugin-angular,438c39449a8c891b7fedeeb84409a0e5ce5a9b2e,d51a22e6336f4c1e062f55dfd86063d3ff76b92d,development,1453545375,33,0,0,0,32,0,0,0,1,0,0,0,0,1211,1278,1245,1244,1245,1212,0,0,1,1,0,0,64,40,54,39,104,93
Gillespie59/eslint-plugin-angular,0f413de6b05a73e6b03ea4fa62a4c572f5652ea4,f8e5f7578cc035f1f550eafdfeb642f320ea97ef,issue/329-angular/di-rule-false-positive-when-function-has-no-dependencies,1452538810,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1245,1245,1245,1245,1245,0,0,0,0,0,0,0,0,0,0,0,0
Gillespie59/eslint-plugin-angular,d51a22e6336f4c1e062f55dfd86063d3ff76b92d,e9a982d8bdd0a2cf598b70af64b1579cd7712eb9,development,1452538757,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,1242,1242,1242,1242,1242,0,0,0,0,0,0,0,0,0,0,0,0
Gillespie59/eslint-plugin-angular,f8e5f7578cc035f1f550eafdfeb642f320ea97ef,1624de8bceee446dab9ea2005aea6b3caf1b445c,issue/329-angular/di-rule-false-positive-when-function-has-no-dependencies,1452538558,8,0,0,0,8,0,0,0,0,0,0,0,0,1237,1253,1245,1245,1245,1237,0,0,1,1,0,0,11,4,13,0,15,13
Gillespie59/eslint-plugin-angular,1624de8bceee446dab9ea2005aea6b3caf1b445c,c6d600eef6bf5ee63d30890da13d98371ac1710f,issue/329-angular/di-rule-false-positive-when-function-has-no-dependencies,1452537982,17,0,0,0,1,0,0,0,0,0,0,0,0,1228,1246,1245,1229,1245,1228,0,0,1,1,0,0,35,28,1,5,63,6
Gillespie59/eslint-plugin-angular,c6d600eef6bf5ee63d30890da13d98371ac1710f,6303e88397e6d16cd9bede9aa2e825882b11d5fa,issue/329-angular/di-rule-false-positive-when-function-has-no-dependencies,1452534455,19,0,0,0,33,0,0,0,0,0,0,0,0,1210,1262,1229,1243,1229,1210,0,0,1,1,0,0,34,26,56,58,60,114
Gillespie59/eslint-plugin-angular,e9a982d8bdd0a2cf598b70af64b1579cd7712eb9,505f96a2b946c9733f2a7348e1e9069551599603,development,1450550717,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,1242,1242,1242,1242,1242,0,0,0,0,0,0,0,0,0,0,2,0
Gillespie59/eslint-plugin-angular,6303e88397e6d16cd9bede9aa2e825882b11d5fa,e9a982d8bdd0a2cf598b70af64b1579cd7712eb9,issue/329-angular/di-rule-false-positive-when-function-has-no-dependencies,1452506908,1,0,0,0,0,0,0,0,0,0,0,0,0,1242,1243,1243,1242,1243,1242,0,0,1,1,0,0,1,8,1,2,9,3
Gillespie59/eslint-plugin-angular,505f96a2b946c9733f2a7348e1e9069551599603,49afb70e3e14c739611415be4ff12ad0488c097a,development,1450464946,5,0,0,0,1,0,0,0,0,0,0,0,0,1237,1243,1242,1238,1242,1237,0,0,3,1,0,0,21,2,2,1,26,3
Gillespie59/eslint-plugin-angular,41bb78bbbdabe71a8d890ada0b2875aa1bf88197,45a68238f6e5c326a521f6562c53e1df25784d1d,no-directive,1449850672,1,0,26,0,1,0,7,0,0,0,0,0,0,1238,1266,1265,1239,1265,1238,2,1,1,0,2,1,97,50,62,0,196,99
Gillespie59/eslint-plugin-angular,45a68238f6e5c326a521f6562c53e1df25784d1d,44220acee89ba518313aa84edb441f5c3ed37ff4,no-directive,1449677503,1,0,0,0,1,0,0,0,0,0,0,0,0,1245,1247,1246,1246,1246,1245,0,0,1,0,0,0,4,0,5,0,4,5
Gillespie59/eslint-plugin-angular,44220acee89ba518313aa84edb441f5c3ed37ff4,7acc2e0c849b0ca93215dbb9b8d138d2cc2eb7a3,no-directive,1449675623,5,0,44,0,3,0,0,0,0,0,0,0,0,1197,1249,1246,1200,1246,1197,4,2,2,0,0,0,212,94,6,0,448,16
Gillespie59/eslint-plugin-angular,49afb70e3e14c739611415be4ff12ad0488c097a,77a654cbe6543f1703c265343cc1c1725f3cbbe2,development,1449674648,2,0,0,0,2,0,0,0,0,0,0,0,0,1236,1240,1238,1238,1238,1236,0,0,2,0,0,0,31,0,5,0,58,14
Gillespie59/eslint-plugin-angular,23f530374afa15410568c8a51cd5db24f0828d95,9e0ae8100c50d9fb280d9eb676f618f069558262,0.15.0,1449673756,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1238,1238,1238,1238,1238,0,0,0,0,0,0,0,0,0,0,1,1
Gillespie59/eslint-plugin-angular,77a654cbe6543f1703c265343cc1c1725f3cbbe2,edc206d7dc4864a3676cb42d986563ba1fc589b7,development,1449673780,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1238,1238,1238,1238,1238,0,0,0,0,0,0,0,0,0,0,1,1
Gillespie59/eslint-plugin-angular,7ef9e2b45707db03a533929990b115a927f4208e,9e0ae8100c50d9fb280d9eb676f618f069558262,master,1449673637,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1238,1238,1238,1238,1238,0,0,0,0,0,0,0,0,0,0,1,1
Gillespie59/eslint-plugin-angular,9e0ae8100c50d9fb280d9eb676f618f069558262,bc06a105ea9ebdab3da6a2e60d597702cf2fa8ae,master,1449673458,49,0,92,0,59,1,0,0,2,0,0,0,0,1095,1297,1238,1154,1238,1098,6,3,57,7,0,0,514,331,83,6,1227,146
Gillespie59/eslint-plugin-angular,edc206d7dc4864a3676cb42d986563ba1fc589b7,7acc2e0c849b0ca93215dbb9b8d138d2cc2eb7a3,development,1449673237,1,0,37,0,0,0,0,0,0,0,0,0,0,1200,1238,1238,1200,1238,1200,2,1,1,0,0,0,142,69,0,0,286,0
Gillespie59/eslint-plugin-angular,7acc2e0c849b0ca93215dbb9b8d138d2cc2eb7a3,a8f9e5a860168eedb2a93e27a34613ac3e053f16,development,1449670506,1,0,0,0,1,0,0,0,0,0,0,0,0,1199,1201,1200,1200,1200,1199,0,0,1,1,0,0,1,2,1,1,3,2
Gillespie59/eslint-plugin-angular,a8f9e5a860168eedb2a93e27a34613ac3e053f16,adf720a6c98a18af9201633dcd6e9c6776d49f9b,development,1449669699,1,0,0,0,1,0,0,0,0,0,0,0,0,1199,1201,1200,1200,1200,1199,0,0,1,1,0,0,1,13,1,1,14,2
Gillespie59/eslint-plugin-angular,adf720a6c98a18af9201633dcd6e9c6776d49f9b,914840e0b2ddb72d347056eeb4f6c4abf6d72176,development,1449669446,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200,1200,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,8,0
Gillespie59/eslint-plugin-angular,914840e0b2ddb72d347056eeb4f6c4abf6d72176,2cdf8b14bb8b37967f86d7a935af8c3b03cd0c18,development,1449669417,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200,1200,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,5,1
Gillespie59/eslint-plugin-angular,99aec03c84335f134aa8cfdb897da0e4e690d456,7f7cbfc8c8636eb26ac2499ea2a9c00aea58187c,issue/130-Add-rule-to-alert-on-replace-use,1449596884,44,0,32,0,56,1,0,0,1,0,0,0,0,1161,1294,1238,1217,1238,1163,2,1,33,5,0,0,203,127,73,3,426,94
Gillespie59/eslint-plugin-angular,039562a3d757d94c9119450e99a69cf678978c13,217e3891d8ef4568e8d41339547777e8e7444eda,issue/99-angular/ng_di-false-positive-for-array-constants,1449596249,44,0,32,0,56,1,0,0,2,0,0,0,0,1122,1256,1200,1178,1200,1125,2,1,33,5,0,0,203,117,73,3,414,92
Gillespie59/eslint-plugin-angular,2cdf8b14bb8b37967f86d7a935af8c3b03cd0c18,2c614ff55c17acac7dbb3720522c401b0477f4dc,development,1449595168,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200,1200,1200,1200,1200,0,0,3,0,0,0,15,0,6,0,29,10
Gillespie59/eslint-plugin-angular,2c614ff55c17acac7dbb3720522c401b0477f4dc,b60e1ac9c0bc09b964a75b9e44c0e573e8ad21a5,development,1449595064,29,0,0,0,50,0,0,0,0,0,0,0,0,1171,1250,1200,1221,1200,1171,0,0,29,0,0,0,59,0,55,0,60,55
Gillespie59/eslint-plugin-angular,b60e1ac9c0bc09b964a75b9e44c0e573e8ad21a5,d51b763e4fce7de40fefafd487d610bf7409b195,development,1449594980,1,0,32,0,0,0,0,0,0,0,0,0,0,1167,1200,1200,1167,1200,1167,2,1,1,0,0,0,110,61,0,0,237,1
Gillespie59/eslint-plugin-angular,d51b763e4fce7de40fefafd487d610bf7409b195,4deda31814171ef1f7494cd3acfe146e8193bcc7,development,1449594937,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,1167,1167,1167,1167,1167,0,0,0,0,0,0,0,0,0,0,7,5
Gillespie59/eslint-plugin-angular,4deda31814171ef1f7494cd3acfe146e8193bcc7,5fcb791320bd4359c84ca6ee4e0034d4609372d7,development,1449594891,14,0,0,0,5,0,0,0,0,0,0,0,0,1153,1172,1167,1158,1167,1153,0,0,1,1,0,0,19,14,9,1,33,10
Gillespie59/eslint-plugin-angular,5fcb791320bd4359c84ca6ee4e0034d4609372d7,28c6d1d61ba746a3cf0d9e9ac0af923b6f3b41a5,development,1449594773,0,0,0,0,1,1,0,0,2,0,0,0,0,1156,1159,1158,1157,1158,1159,0,0,1,4,0,0,0,42,3,2,42,5
Gillespie59/eslint-plugin-angular,28c6d1d61ba746a3cf0d9e9ac0af923b6f3b41a5,a5e289184331f8874bd77baceef4bdd67cdc42b5,development,1449594578,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,0,0,0,0,0,0,0,0,3,3
Gillespie59/eslint-plugin-angular,a5e289184331f8874bd77baceef4bdd67cdc42b5,260181dab1bbdc742f90883b69af3a8857b702e6,development,1449510265,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,0,0,0,0,0,0,0,0,3,3
Gillespie59/eslint-plugin-angular,7f7cbfc8c8636eb26ac2499ea2a9c00aea58187c,69649834a4d7ed909e4be31001ebeec04ecc88e1,issue/130-Add-rule-to-alert-on-replace-use,1449444172,18,0,0,0,18,0,0,0,1,0,0,0,0,1177,1214,1196,1195,1198,1180,0,0,1,1,0,0,28,9,29,0,37,29
Gillespie59/eslint-plugin-angular,8e3640553dd6a20da38a646d65958db765f7aeb3,7e70866494ca8f2a22e422d34f24f4b8528c3b33,issue/232-definedundefined-does-not-cover-typeof-checks,1449441303,2,0,0,0,1,1,0,0,5,0,0,0,0,1159,1167,1166,1160,1169,1168,0,0,1,1,0,0,2,13,2,2,15,4
Gillespie59/eslint-plugin-angular,69649834a4d7ed909e4be31001ebeec04ecc88e1,6fd63464245127e2eca2bbe262bfe10cf570818c,issue/130-Add-rule-to-alert-on-replace-use,1449438254,1,0,0,0,8,0,0,0,0,0,0,0,0,1194,1203,1195,1202,1198,1197,0,0,2,0,0,0,2,0,22,0,2,22
Gillespie59/eslint-plugin-angular,7e70866494ca8f2a22e422d34f24f4b8528c3b33,dcfff4a45824fe8c12827b17901605a81731766a,issue/232-definedundefined-does-not-cover-typeof-checks,1449437405,8,6,0,0,5,0,0,0,0,0,0,0,0,1152,1165,1160,1157,1169,1155,0,0,1,1,0,0,19,2,9,0,21,9
Gillespie59/eslint-plugin-angular,260181dab1bbdc742f90883b69af3a8857b702e6,dcfff4a45824fe8c12827b17901605a81731766a,development,1449436662,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,0,0,0,0,0,0,0,0,0,0
Gillespie59/eslint-plugin-angular,217e3891d8ef4568e8d41339547777e8e7444eda,dcfff4a45824fe8c12827b17901605a81731766a,issue/99-angular/ng_di-false-positive-for-array-constants,1449434147,1,0,0,0,1,0,0,0,0,0,0,0,0,1156,1158,1157,1157,1160,1159,0,0,1,1,0,0,1,13,1,1,14,2
Gillespie59/eslint-plugin-angular,9674514a31d2dca9b680b1dd96aba16bb5158582,e4bbf3974c862eb432b713f23507b3974feb1e82,performance/extract-require-utils,1449433946,2,0,0,0,2,0,0,0,0,0,0,0,0,1155,1159,1157,1157,1160,1158,0,0,3,0,0,0,6,0,6,0,7,6
Gillespie59/eslint-plugin-angular,e4bbf3974c862eb432b713f23507b3974feb1e82,2aa54003f418f5ce5b81484d7053518bbf0dc51e,performance/extract-require-utils,1449427613,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,21,0,0,0,0,0,21,0,0,21
Gillespie59/eslint-plugin-angular,2aa54003f418f5ce5b81484d7053518bbf0dc51e,dcfff4a45824fe8c12827b17901605a81731766a,performance/extract-require-utils,1449427142,27,0,0,0,28,0,0,0,0,0,0,0,0,1130,1185,1157,1158,1160,1133,0,0,27,0,0,0,53,0,28,0,53,28
Gillespie59/eslint-plugin-angular,dcfff4a45824fe8c12827b17901605a81731766a,466a295fcb4c7026ce795917b1c11e3dbd17a81f,development,1449424172,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,0,1,0,0,0,10,0,0,11,1
Gillespie59/eslint-plugin-angular,6fd63464245127e2eca2bbe262bfe10cf570818c,ed0b507d7ad731e401a8eba20df8d7086ed50a77,issue/130-Add-rule-to-alert-on-replace-use,1449422882,5,0,0,0,5,0,0,0,0,0,0,0,0,1197,1207,1202,1202,1205,1200,0,0,1,0,0,0,9,0,5,0,9,5
Gillespie59/eslint-plugin-angular,466a295fcb4c7026ce795917b1c11e3dbd17a81f,107ace332b1a46cc717497220851559e881c0126,development,1449421999,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,0,0,0,0,0,0,0,0,1,1
Gillespie59/eslint-plugin-angular,ed0b507d7ad731e401a8eba20df8d7086ed50a77,107ace332b1a46cc717497220851559e881c0126,issue/130-Add-rule-to-alert-on-replace-use,1449419980,5,0,40,0,0,0,0,0,0,0,0,0,0,1157,1202,1202,1157,1205,1160,2,1,2,0,0,0,159,60,0,0,294,0
Gillespie59/eslint-plugin-angular,107ace332b1a46cc717497220851559e881c0126,6b88404f86c8f0c860ff5e74a8b4374ea5e28518,issue/130-Add-rule-to-alert-on-replace-use,1449417207,1,0,0,0,1,0,0,0,0,0,0,0,0,1156,1158,1157,1157,1160,1159,0,0,2,1,0,0,3,2,3,2,7,7
Gillespie59/eslint-plugin-angular,1eaec14dab650ee69443fc6bdc427cf778d1f113,6b88404f86c8f0c860ff5e74a8b4374ea5e28518,issue-295/Misleading-deprecation-notices---rule-deprecation-vs.-angular-feature-deprecation,1449410590,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,3,0,0,0,15,0,6,0,29,10
Gillespie59/eslint-plugin-angular,6b88404f86c8f0c860ff5e74a8b4374ea5e28518,d08c5e86b2a85d6b4ebf3f930ebd6a0f9b6f40ec,development,1449303957,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,52,0,0,0,63,0,1,0,189,30
Gillespie59/eslint-plugin-angular,69dc0b7171ee91a22e3f9fb8ea51294cf58a78c7,4052d44210861e68784bcd5ead51012585faedab,issue-297/Rule-section---group-rules-in-categories,1449268933,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,1,0,0,0,1,0,0,0,2,6
Gillespie59/eslint-plugin-angular,4052d44210861e68784bcd5ead51012585faedab,15fd03f1b91210d3c1a8c5f646320da6a2bfc01b,issue-297/Rule-section---group-rules-in-categories,1449266550,1,0,23,0,0,0,0,0,0,0,0,0,0,1133,1157,1157,1133,1160,1136,2,1,2,0,0,0,85,119,0,0,274,0
Gillespie59/eslint-plugin-angular,15fd03f1b91210d3c1a8c5f646320da6a2bfc01b,57230374fea0f3101eae71d9e9793f5d010a61be,issue-297/Rule-section---group-rules-in-categories,1449263895,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,1,0,0,0,2,0,2,0,2,2
Gillespie59/eslint-plugin-angular,d08c5e86b2a85d6b4ebf3f930ebd6a0f9b6f40ec,b4bc4fa53ce3a6d587fadc661840a3f492de15ff,development,1449252801,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,1157,1160,1160,0,0,1,0,0,0,3,0,0,0,6,0
Gillespie59/eslint-plugin-angular,b4bc4fa53ce3a6d587fadc661840a3f492de15ff,aa85cc2d4f150c3826ed39aa23c07889f7039816,development,1449252776,1,0,23,0,0,0,0,0,0,0,0,0,0,1133,1157,1157,1133,1160,1136,2,1,1,0,0,0,82,119,0,0,263,0
Gillespie59/eslint-plugin-angular,57230374fea0f3101eae71d9e9793f5d010a61be,aa85cc2d4f150c3826ed39aa23c07889f7039816,issue-297/Rule-section---group-rules-in-categories,1449236233,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,51,0,0,0,62,0,1,0,186,28
Gillespie59/eslint-plugin-angular,abdaf5d9d88215f7ce78ebb3a8ae602597932918,7d9a989ce466bf84a21eea661f8c4da431e4d43b,issue-291/Doc-isArray--Wrong-example,1449229678,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,1,0,0,0,20,0,8,0,39,29
Gillespie59/eslint-plugin-angular,7d9a989ce466bf84a21eea661f8c4da431e4d43b,f491529135fd070347c378686b9b11ea20f36bf3,issue-291/Doc-isArray--Wrong-example,1449229470,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,1,0,0,0,3,0,0,0,6,0
Gillespie59/eslint-plugin-angular,aa85cc2d4f150c3826ed39aa23c07889f7039816,f491529135fd070347c378686b9b11ea20f36bf3,development,1448889120,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,1,0,0,0,20,0,8,0,39,29
Gillespie59/eslint-plugin-angular,bc06a105ea9ebdab3da6a2e60d597702cf2fa8ae,50dee32e1e596da5eeeeb290f3ee5e82406dcd14,0.14.0,1448305989,42,0,328,3,57,0,0,0,2,0,0,0,0,761,1192,1129,820,1136,763,54,3,53,51,0,0,2145,738,156,203,5502,425
Gillespie59/eslint-plugin-angular,79c28ba345bd19336685aac91a2dcfdf569cc9a5,f491529135fd070347c378686b9b11ea20f36bf3,issue-288/README.md-no-longer-references-John-Papa's-Style-Guide,1448554591,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,1,0,0,0,20,0,8,0,39,29
Gillespie59/eslint-plugin-angular,f491529135fd070347c378686b9b11ea20f36bf3,e9436ff78dc3637f277aade15ad01bb99b0f3583,issue-288/README.md-no-longer-references-John-Papa's-Style-Guide,1448305939,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1133,1133,1133,1136,1136,0,0,0,0,0,0,0,0,0,0,1,1
Gillespie59/eslint-plugin-angular,e9436ff78dc3637f277aade15ad01bb99b0f3583,c5a1f16a1742b032057f98e2c5fcb41997a74e00,development,1448305771,2,0,270,3,0,0,0,0,0,0,0,0,0,861,1133,1131,861,1136,861,0,1,3,0,0,0,3,37,14,0,41,14
Gillespie59/eslint-plugin-angular,c5a1f16a1742b032057f98e2c5fcb41997a74e00,a907d8e47b9832c4d220731b2612a83a330b7de0,development,1448305694,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,0,0,0,0,0,0,0,0,33,5
Gillespie59/eslint-plugin-angular,a907d8e47b9832c4d220731b2612a83a330b7de0,530fe8da26c04bd25a18a46a1fb97fcf5401b3e9,development,1448305660,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,1,3,0,0,3,436,0,199,439,199
Gillespie59/eslint-plugin-angular,c6c1e684c2cbc3893bfe9d8eb16187cc69b1a79e,ab7d2fba7c1afd66608686ec8c3dbfb71a61e4d1,issue-267/Update-the-process-of-creating-a-new-rule,1448230202,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,0,0,0,0,0,0,0,0,4,4
Gillespie59/eslint-plugin-angular,ab7d2fba7c1afd66608686ec8c3dbfb71a61e4d1,f8ea6bebfa67069a807176f18d955d9581ddc98b,issue-267/Update-the-process-of-creating-a-new-rule,1448229995,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,3,2,0,0,34,80,17,1,120,19
Gillespie59/eslint-plugin-angular,f8ea6bebfa67069a807176f18d955d9581ddc98b,312f4615e0e38006442a50c4cf9c33d44de80f59,issue-267/Update-the-process-of-creating-a-new-rule,1448229939,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,0,0,0,0,0,0,0,0,1,0
Gillespie59/eslint-plugin-angular,312f4615e0e38006442a50c4cf9c33d44de80f59,ac28ecc8ae47ce0bf5027ee71f63edeed9c1657b,issue-267/Update-the-process-of-creating-a-new-rule,1448229812,33,0,60,0,50,0,0,0,2,0,0,0,0,766,913,861,818,861,768,3,1,7,5,0,0,574,138,132,56,846,201
Gillespie59/eslint-plugin-angular,fd5ea76e7668ccebb779dcaacd56642778e54179,9f5b585a1e96f8cd5dbf5b1393176f0559d77c8d,test-rules-configuration,1448222474,0,0,77,0,0,0,0,0,0,0,0,0,0,1054,1131,1131,1054,1134,1057,0,0,1,0,0,0,1,0,1,0,1,1
Gillespie59/eslint-plugin-angular,9f5b585a1e96f8cd5dbf5b1393176f0559d77c8d,530fe8da26c04bd25a18a46a1fb97fcf5401b3e9,test-rules-configuration,1448220450,0,0,193,3,0,0,0,0,0,0,0,0,0,861,1054,1054,861,1057,861,0,1,3,0,0,0,3,37,14,0,41,14
Gillespie59/eslint-plugin-angular,505f169f5cdc226386deefc7d2e7024cdf6b0a7b,074d515d8977459a2f8dfae9ad7793fa1a5544b4,development,1448188525,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,2,0,0,0,23,0,3,0,29,4
Gillespie59/eslint-plugin-angular,530fe8da26c04bd25a18a46a1fb97fcf5401b3e9,505f169f5cdc226386deefc7d2e7024cdf6b0a7b,development,1448188534,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,1,2,0,0,20,80,10,1,100,11
Gillespie59/eslint-plugin-angular,123ad3bdd3efe11681ccf8241268b48f5f44df8b,621a2a646e7823efdfb1d812beb171d159624095,issue-268/Example-parser-does-not-allow-examples-with-multiple-errors,1448174978,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,2,0,0,0,14,0,7,0,20,8
Gillespie59/eslint-plugin-angular,621a2a646e7823efdfb1d812beb171d159624095,ac28ecc8ae47ce0bf5027ee71f63edeed9c1657b,issue-268/Example-parser-does-not-allow-examples-with-multiple-errors,1448109538,33,0,60,0,50,0,0,0,2,0,0,0,0,766,913,861,818,861,768,3,1,7,5,0,0,574,138,132,56,814,196
Gillespie59/eslint-plugin-angular,074d515d8977459a2f8dfae9ad7793fa1a5544b4,fad3f49d3e5c6a0138d655d2b1f1fcb0eec2ff3a,development,1448107044,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861,861,861,861,861,0,0,0,0,0,0,0,0,0,0,3,1
Gillespie59/eslint-plugin-angular,50dee32e1e596da5eeeeb290f3ee5e82406dcd14,6730956b1cba413ad279fbb46b7ec355b2b4078c,master,1448020422,5,0,0,0,16,0,0,0,0,0,0,0,0,813,834,818,829,818,813,0,0,1,1,0,0,11,1,43,60,12,103
Gillespie59/eslint-plugin-angular,fad3f49d3e5c6a0138d655d2b1f1fcb0eec2ff3a,c1046dfb84999cf0cb5da0b997882a2ae7bb8062,development,1448017695,32,0,0,0,49,0,0,0,2,0,0,0,0,827,912,861,878,861,829,1,0,4,3,0,0,371,74,130,54,450,189
Gillespie59/eslint-plugin-angular,173c002c08f70bdee5dea665036a70a6d19bad28,6730956b1cba413ad279fbb46b7ec355b2b4078c,revert-277-di-unused-patch-1,1448017457,5,0,0,0,16,0,0,0,0,0,0,0,0,813,834,818,829,818,813,0,0,1,1,0,0,11,1,43,60,12,103
Gillespie59/eslint-plugin-angular,6730956b1cba413ad279fbb46b7ec355b2b4078c,677cd19f45928433b4056daf9fc796827454d9d3,master,1448007999,16,0,0,0,5,0,0,0,0,0,0,0,0,813,834,829,818,829,813,0,0,1,1,0,0,43,60,11,1,103,12
Gillespie59/eslint-plugin-angular,72de5c6da18eccfc710d0735a0a0e496fddbd094,a802394457bc4861775da744cec470bd7f98bd4b,development,1447700895,1,0,0,0,1,0,0,0,0,0,0,0,0,875,877,876,876,876,875,0,0,1,1,0,0,1,1,1,1,2,2
terasolunaorg/terasoluna-gfw,c0ce210e665f774903115a71ab663ac7e2e465e1,932e42a850ec201a0fcae8f0d67f4ba18469648e,master,1521768886,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2565,2565,2565,2594,2594,0,0,0,0,0,0,0,0,0,0,18,18
terasolunaorg/terasoluna-gfw,b81c0d78a863efa8c1ddabcb97826ffcbb7fd16d,932e42a850ec201a0fcae8f0d67f4ba18469648e,issues/804_various_update_master,1521704814,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2565,2565,2565,2594,2594,0,0,0,0,0,0,0,0,0,0,18,18
terasolunaorg/terasoluna-gfw,932e42a850ec201a0fcae8f0d67f4ba18469648e,1903956f4e8b4017ffa33901a14dad61c7141fdf,master,1515569938,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2565,2565,2565,2594,2594,0,0,0,0,0,0,0,0,0,0,2,2
terasolunaorg/terasoluna-gfw,4c3d3b38d4bdbfa78641efc3a3e41054d2b38cc3,1903956f4e8b4017ffa33901a14dad61c7141fdf,issues/793_update_issues_template,1515569487,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2565,2565,2565,2594,2594,0,0,0,0,0,0,0,0,0,0,2,2
terasolunaorg/terasoluna-gfw,1903956f4e8b4017ffa33901a14dad61c7141fdf,64d17c506593b8f237987b550fe9bfff4e78250f,master,1515566978,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2565,2565,2565,2594,2594,0,0,0,0,0,0,0,0,0,0,27,27
